CustomerID,Date,Items
1302,2014-12-02,"['hard cheese', 'yogurt', 'shopping bags']"
1302,2015-08-26,"['butter', 'rolls/buns', 'citrus fruit']"
1302,2015-09-29,"['root vegetables', 'fruit/vegetable juice']"
1303,2014-09-27,"['detergent', 'pip fruit']"
1303,2014-10-28,"['tropical fruit', 'pastry']"
1303,2015-03-29,"['bottled beer', 'whole milk', 'canned beer']"
1303,2015-05-29,"['whole milk', 'pastry']"
1303,2015-09-08,"['rolls/buns', 'yogurt', 'pasta', 'canned fish', 'margarine']"
1304,2014-06-07,"['hamburger meat', 'other vegetables']"
1304,2015-04-30,"['dishes', 'rolls/buns', 'whipped/sour cream']"
1304,2015-08-17,"['whole milk', 'frankfurter']"
1305,2014-07-26,"['root vegetables', 'spread cheese']"
1305,2015-05-23,"['white wine', 'sausage', 'candy']"
1305,2015-05-24,"['tropical fruit', 'pork', 'whole milk', 'citrus fruit', 'other vegetables', 'yogurt', 'flower (seeds)']"
1306,2015-01-08,"['frozen vegetables', 'yogurt']"
1306,2015-06-23,"['whole milk', 'rolls/buns', 'yogurt', 'pork']"
1306,2015-11-20,"['chocolate marshmallow', 'whole milk', 'rolls/buns']"
1307,2014-08-29,"['whole milk', 'sugar']"
1307,2014-10-03,"['canned beer', 'pastry']"
1307,2014-11-01,"['rolls/buns', 'other vegetables']"
1307,2014-12-15,"['hamburger meat', 'brown bread']"
1307,2015-06-22,"['baking powder', 'sausage', 'meat', 'pastry']"
1308,2014-01-11,"['napkins', 'pastry']"
1308,2014-08-21,"['white wine', 'waffles']"
1308,2014-11-23,"['whole milk', 'brown bread']"
1308,2015-03-14,"['root vegetables', 'pork']"
1309,2014-04-20,"['sausage', 'whipped/sour cream']"
1309,2014-05-06,"['pickled vegetables', 'margarine', 'pastry']"
1309,2014-08-10,"['whipped/sour cream', 'curd']"
1309,2014-12-23,"['butter', 'dessert']"
1309,2015-04-01,"['cocoa drinks', 'tropical fruit']"
1310,2014-04-13,"['hard cheese', 'salty snack']"
1310,2014-11-22,"['newspapers', 'salty snack']"
1311,2014-01-14,"['rolls/buns', 'other vegetables']"
1311,2015-02-12,"['berries', 'candy', 'mustard']"
1311,2015-06-29,"['rolls/buns', 'red/blush wine', 'canned beer']"
1312,2014-09-02,"['skin care', 'pip fruit']"
1312,2014-09-07,"['rolls/buns', 'tropical fruit']"
1312,2014-11-12,"['canned vegetables', 'waffles', 'soft cheese', 'long life bakery product']"
1312,2014-12-13,"['butter', 'hamburger meat']"
1312,2015-02-09,"['other vegetables', 'long life bakery product']"
1312,2015-05-18,"['oil', 'frankfurter']"
1313,2015-12-25,"['whipped/sour cream', 'other vegetables']"
1314,2014-09-05,"['ice cream', 'canned beer']"
1315,2014-12-11,"['hygiene articles', 'tropical fruit']"
1315,2015-08-26,"['rolls/buns', 'packaged fruit/vegetables']"
1315,2015-11-07,"['chocolate', 'ham']"
1316,2014-01-17,"['rolls/buns', 'whipped/sour cream']"
1316,2014-05-31,"['bottled beer', 'curd']"
1316,2015-03-26,"['frozen vegetables', 'curd']"
1317,2014-05-19,"['sausage', 'rolls/buns']"
1317,2014-07-01,"['specialty cheese', 'onions']"
1317,2014-07-26,"['citrus fruit', 'other vegetables']"
1318,2014-02-15,"['mustard', 'yogurt']"
1318,2015-09-26,"['flour', 'specialty bar', 'pastry']"
1319,2015-01-10,"['soda', 'rice', 'misc. beverages']"
1319,2015-05-19,"['frozen meals', 'pork', 'canned beer']"
1319,2015-08-18,"['grapes', 'pastry', 'pip fruit']"
1320,2014-01-07,"['mayonnaise', 'processed cheese']"
1320,2014-07-19,"['bottled beer', 'soft cheese']"
1320,2014-10-07,"['root vegetables', 'coffee']"
1320,2015-01-19,"['root vegetables', 'finished products', 'canned fruit', 'pip fruit']"
1321,2014-07-11,"['soda', 'citrus fruit']"
1321,2015-04-13,"['bottled beer', 'soda']"
1322,2014-12-11,"['female sanitary products', 'waffles', 'citrus fruit']"
1322,2015-01-09,"['chicken', 'chewing gum', 'baking powder', 'bottled beer', 'meat', 'shopping bags']"
1322,2015-09-16,"['waffles', 'curd']"
1322,2015-10-19,"['specialty bar', 'rolls/buns', 'hygiene articles', 'pork']"
1323,2014-06-18,['whole milk']
1323,2015-04-30,"['bottled beer', 'whole milk', 'soups', 'beef']"
1323,2015-11-03,"['whole milk', 'syrup']"
1324,2015-01-24,"['specialty bar', 'condensed milk']"
1324,2015-03-26,"['yogurt', 'processed cheese']"
1324,2015-04-10,"['specialty chocolate', 'whole milk']"
1324,2015-07-10,"['white wine', 'rolls/buns', 'citrus fruit', 'bottled water']"
1324,2015-12-27,"['curd', 'frankfurter', 'salt', 'misc. beverages']"
1325,2014-03-29,"['soda', 'rolls/buns', 'chocolate']"
1325,2014-04-30,"['soda', 'napkins']"
1325,2015-05-26,"['long life bakery product', 'mustard', 'root vegetables', 'bottled water']"
1326,2015-02-07,"['frozen vegetables', 'cereals']"
1326,2015-06-19,"['soda', 'chewing gum', 'ham', 'condensed milk', 'packaged fruit/vegetables']"
1326,2015-11-09,"['beef', 'yogurt', 'ice cream', 'canned beer']"
1327,2014-03-08,"['shopping bags', 'pastry']"
1327,2014-07-18,"['whole milk', 'other vegetables']"
1327,2014-09-26,"['canned vegetables', 'roll products ']"
1327,2014-12-04,"['sugar', 'pip fruit']"
1327,2014-12-14,"['rolls/buns', 'grapes']"
1327,2015-06-08,"['bottled beer', 'instant coffee']"
1327,2015-07-04,"['bottled beer', 'whole milk', 'chicken', 'sausage']"
1327,2015-08-09,"['rolls/buns', 'curd']"
1328,2014-06-06,"['bottled beer', 'other vegetables']"
1328,2014-08-14,"['cream cheese ', 'tropical fruit', 'pastry']"
1328,2015-03-24,"['whole milk', 'ham', 'butter', 'sausage', 'shopping bags']"
1329,2014-01-29,"['misc. beverages', 'whipped/sour cream', 'canned beer']"
1329,2014-02-22,"['newspapers', 'domestic eggs', 'dessert']"
1329,2015-02-02,"['dishes', 'ham', 'whipped/sour cream', 'detergent', 'sausage', 'yogurt']"
1329,2015-03-29,"['frozen vegetables', 'sausage']"
1329,2015-05-23,"['whipped/sour cream', 'hamburger meat']"
1330,2014-02-11,"['whole milk', 'curd', 'processed cheese']"
1330,2015-05-18,"['berries', 'chicken', 'soda']"
1330,2015-07-10,"['newspapers', 'processed cheese']"
1330,2015-11-02,"['soda', 'roll products ']"
1331,2014-04-06,"['fruit/vegetable juice', 'tropical fruit']"
1331,2015-04-29,"['sausage', 'whipped/sour cream', 'misc. beverages']"
1331,2015-10-07,"['domestic eggs', 'condensed milk']"
1331,2015-11-29,"['root vegetables', 'other vegetables']"
1332,2014-04-18,"['other vegetables', 'condensed milk']"
1332,2014-07-16,"['root vegetables', 'hard cheese']"
1332,2015-04-03,"['canned fish', 'rolls/buns', 'processed cheese']"
1332,2015-04-30,"['whole milk', 'pastry']"
1332,2015-12-02,"['root vegetables', 'bottled water', 'citrus fruit', 'butter milk', 'mayonnaise', 'Instant food products']"
1333,2014-06-26,"['butter', 'curd']"
1333,2014-07-15,"['UHT-milk', 'bottled water']"
1333,2014-10-10,"['fruit/vegetable juice', 'citrus fruit']"
1333,2014-11-27,"['whole milk', 'other vegetables']"
1333,2015-04-03,"['brown bread', 'frozen vegetables', 'frozen meals', 'chocolate', 'sausage', 'canned beer']"
1333,2015-09-22,"['sausage', 'ham', 'curd', 'other vegetables']"
1334,2015-03-07,"['bottled beer', 'butter', 'Instant food products']"
1334,2015-06-07,"['chicken', 'onions']"
1335,2014-01-03,"['waffles', 'dishes', 'domestic eggs', 'oil']"
1335,2015-01-16,"['coffee', 'frankfurter']"
1335,2015-09-13,"['waffles', 'onions']"
1335,2015-10-18,"['spread cheese', 'whipped/sour cream', 'yogurt', 'grapes']"
1336,2014-01-23,"['napkins', 'rolls/buns', 'domestic eggs']"
1336,2015-03-10,"['coffee', 'napkins', 'flour', 'pet care']"
1336,2015-04-04,"['citrus fruit', 'frozen meals']"
1337,2014-08-06,"['cling film/bags', 'napkins']"
1337,2015-12-25,"['other vegetables', 'bottled water']"
1338,2014-04-03,"['meat', 'curd']"
1338,2014-08-11,"['UHT-milk', 'whole milk', 'canned beer']"
1339,2014-01-03,"['margarine', 'other vegetables']"
1339,2014-05-25,"['vinegar', 'frozen vegetables', 'grapes']"
1339,2015-05-05,"['whole milk', 'sausage']"
1339,2015-05-23,"['tropical fruit', 'other vegetables']"
1339,2015-11-28,"['whole milk', 'frozen vegetables', 'bottled water']"
1340,2014-03-29,"['whole milk', 'pot plants']"
1340,2014-12-28,"['mustard', 'flour']"
1340,2015-01-23,['whole milk']
1340,2015-02-24,"['rolls/buns', 'citrus fruit', 'pastry']"
1340,2015-03-13,"['root vegetables', 'whole milk', 'rolls/buns']"
1340,2015-11-18,"['whipped/sour cream', 'brown bread']"
1341,2014-04-21,"['chocolate', 'honey', 'yogurt', 'spices']"
1341,2014-11-08,"['root vegetables', 'bottled beer', 'bottled water', 'pastry']"
1341,2015-09-16,"['fruit/vegetable juice', 'other vegetables']"
1341,2015-10-30,"['berries', 'frankfurter']"
1342,2014-02-14,"['white bread', 'napkins']"
1342,2014-04-03,"['soda', 'rolls/buns', 'other vegetables', 'bottled water']"
1342,2014-08-20,"['margarine', 'dessert']"
1342,2015-01-07,"['rice', 'frozen vegetables', 'tropical fruit']"
1342,2015-02-19,"['ham', 'pastry']"
1343,2014-02-07,"['whole milk', 'chicken', 'other vegetables', 'shopping bags']"
1343,2014-10-05,"['red/blush wine', 'dog food']"
1343,2014-11-27,"['white bread', 'fruit/vegetable juice']"
1343,2015-11-01,"['specialty chocolate', 'other vegetables']"
1344,2014-01-28,"['soda', 'sliced cheese', 'syrup', 'oil']"
1344,2015-09-04,['bottled water']
1345,2014-04-08,"['soda', 'rolls/buns', 'shopping bags']"
1345,2015-03-21,"['whole milk', 'citrus fruit']"
1345,2015-07-21,"['soda', 'frankfurter', 'salt', 'napkins', 'grapes']"
1346,2014-04-09,"['white wine', 'rolls/buns']"
1346,2015-04-03,"['tropical fruit', 'sweet spreads', 'other vegetables']"
1346,2015-05-08,"['domestic eggs', 'pip fruit']"
1347,2014-07-22,"['berries', 'semi-finished bread']"
1347,2015-03-27,"['beef', 'pip fruit']"
1347,2015-07-31,"['whole milk', 'other vegetables']"
1347,2015-09-15,"['soda', 'bottled water', 'frankfurter', 'ketchup', 'rolls/buns', 'beef', 'pastry']"
1348,2015-06-13,"['root vegetables', 'bottled beer', 'chocolate', 'chewing gum']"
1348,2015-09-17,"['soda', 'beef']"
1349,2014-12-13,"['cat food', 'curd']"
1349,2015-04-13,"['whole milk', 'domestic eggs', 'bottled water']"
1349,2015-05-10,"['shopping bags', 'canned beer']"
1349,2015-12-13,"['butter', 'hard cheese', 'frankfurter']"
1350,2014-02-19,"['soda', 'frozen vegetables', 'herbs']"
1350,2014-09-03,"['whole milk', 'bottled water']"
1351,2014-01-15,"['coffee', 'detergent', 'tropical fruit', 'rolls/buns']"
1351,2015-02-26,"['meat', 'other vegetables']"
1352,2014-03-03,"['tropical fruit', 'bottled water']"
1353,2014-06-25,"['root vegetables', 'other vegetables']"
1353,2014-09-12,"['baking powder', 'rolls/buns']"
1353,2014-12-22,"['whipped/sour cream', 'bottled water']"
1353,2014-12-27,"['cooking chocolate', 'chewing gum']"
1353,2015-01-21,"['newspapers', 'tropical fruit', 'specialty bar', 'rolls/buns', 'butter milk', 'meat']"
1353,2015-02-09,"['pork', 'bottled water', 'instant coffee', 'beef', 'flour', 'salty snack']"
1354,2014-03-17,"['cream cheese ', 'red/blush wine']"
1354,2014-05-04,"['bottled beer', 'hard cheese']"
1354,2014-10-18,"['soda', 'domestic eggs']"
1354,2015-11-29,"['newspapers', 'ice cream', 'pastry', 'bottled beer', 'canned beer']"
1354,2015-12-01,"['whole milk', 'frozen vegetables']"
1355,2014-03-29,"['soda', 'ice cream', 'curd']"
1355,2015-02-25,"['sugar', 'pastry']"
1355,2015-02-28,"['tropical fruit', 'yogurt', 'bottled water']"
1355,2015-03-28,"['soda', 'rolls/buns']"
1355,2015-09-19,"['processed cheese', 'frankfurter']"
1356,2014-08-17,"['shopping bags', 'napkins', 'cat food', 'butter milk']"
1356,2014-12-19,"['berries', 'onions']"
1356,2015-04-02,"['semi-finished bread', 'soft cheese']"
1356,2015-09-08,"['soda', 'hard cheese']"
1357,2015-04-10,"['soda', 'brown bread']"
1357,2015-07-28,"['ham', 'brown bread']"
1357,2015-09-06,"['root vegetables', 'canned beer']"
1358,2014-10-16,"['whipped/sour cream', 'Instant food products']"
1358,2014-12-15,"['newspapers', 'whipped/sour cream']"
1358,2015-09-11,"['whole milk', 'whipped/sour cream', 'yogurt']"
1358,2015-12-29,"['chocolate', 'vinegar', 'domestic eggs']"
1359,2014-05-29,"['soda', 'newspapers', 'tropical fruit', 'frozen fish']"
1360,2014-01-17,"['ketchup', 'frankfurter']"
1360,2014-06-17,"['processed cheese', 'curd']"
1360,2015-02-05,"['root vegetables', 'white bread', 'dishes', 'grapes']"
1360,2015-10-23,"['tropical fruit', 'pork']"
1360,2015-12-16,"['soda', 'whole milk', 'turkey', 'ham', 'citrus fruit', 'pastry']"
1361,2014-09-03,"['rolls/buns', 'salty snack']"
1361,2014-12-07,"['whole milk', 'pastry']"
1361,2014-12-10,"['whole milk', 'hard cheese']"
1361,2014-12-13,"['soda', 'rolls/buns', 'onions']"
1361,2015-07-06,"['liquor', 'other vegetables']"
1361,2015-07-12,"['sausage', 'salt']"
1361,2015-09-08,"['mustard', 'whole milk', 'beef', 'rolls/buns']"
1362,2014-01-03,"['mustard', 'tropical fruit']"
1362,2015-10-06,"['whole milk', 'bottled water', 'curd']"
1363,2014-07-21,"['chocolate', 'whole milk']"
1363,2015-01-15,"['bottled beer', 'hard cheese']"
1363,2015-06-16,"['butter', 'whole milk', 'pastry']"
1363,2015-06-21,"['whole milk', 'dish cleaner']"
1363,2015-10-14,"['canned vegetables', 'whole milk', 'margarine']"
1364,2014-01-07,"['frozen dessert', 'citrus fruit']"
1364,2014-08-11,"['other vegetables', 'bottled water']"
1364,2015-06-20,"['root vegetables', 'ice cream']"
1364,2015-07-31,"['soda', 'whipped/sour cream']"
1365,2014-02-01,"['frozen vegetables', 'specialty bar']"
1365,2014-06-25,"['whole milk', 'rolls/buns']"
1365,2014-08-23,"['frozen fruits', 'sausage']"
1365,2014-09-15,"['other vegetables', 'butter milk']"
1365,2015-05-20,['other vegetables']
1365,2015-11-02,"['bottled beer', 'frozen vegetables']"
1366,2014-02-19,"['brown bread', 'canned beer']"
1366,2014-08-29,"['sweet spreads', 'other vegetables']"
1366,2015-05-29,"['tropical fruit', 'cake bar', 'candles', 'whole milk', 'rolls/buns', 'beef', 'whipped/sour cream', 'curd', 'flour']"
1366,2015-05-30,"['whole milk', 'waffles']"
1366,2015-10-25,"['soda', 'bottled water', 'frankfurter', 'whole milk', 'coffee', 'other vegetables', 'pastry', 'sausage']"
1366,2015-11-29,"['whole milk', 'beef']"
1367,2014-01-31,"['bottled beer', 'whole milk']"
1367,2015-08-05,"['beef', 'yogurt', 'other vegetables']"
1368,2015-07-15,"['beef', 'soft cheese']"
1369,2014-02-08,"['canned fish', 'white bread', 'other vegetables', 'waffles']"
1369,2014-05-05,"['whole milk', 'spread cheese']"
1369,2014-12-01,"['flour', 'sugar']"
1370,2014-09-09,"['fruit/vegetable juice', 'yogurt', 'pastry']"
1370,2015-06-28,"['newspapers', 'whole milk', 'rolls/buns', 'white bread', 'canned beer']"
1370,2015-07-05,"['chocolate', 'tropical fruit']"
1371,2014-08-17,"['root vegetables', 'misc. beverages']"
1371,2015-01-22,"['frozen vegetables', 'whipped/sour cream']"
1371,2015-05-11,"['beef', 'frankfurter']"
1372,2014-05-04,"['cream cheese ', 'hamburger meat']"
1372,2015-04-25,"['soda', 'white bread', 'fruit/vegetable juice']"
1372,2015-06-25,"['tropical fruit', 'frozen fish', 'whole milk', 'coffee', 'butter']"
1373,2014-04-28,"['soda', 'tea']"
1373,2015-05-10,"['brown bread', 'cake bar', 'frozen vegetables', 'curd', 'butter milk', 'sausage', 'yogurt', 'canned beer']"
1373,2015-07-19,"['whole milk', 'soups', 'grapes', 'curd']"
1374,2014-09-01,"['cream cheese ', 'bottled water', 'sugar']"
1374,2014-09-11,"['candy', 'chewing gum']"
1374,2015-03-10,"['pip fruit', 'whole milk', 'salty snack']"
1374,2015-08-05,"['rolls/buns', 'chewing gum']"
1375,2015-10-11,"['newspapers', 'other vegetables']"
1376,2014-04-02,"['pot plants', 'dessert']"
1376,2014-11-29,"['chocolate marshmallow', 'pip fruit']"
1376,2015-06-30,"['soda', 'sausage', 'cream cheese ']"
1377,2014-12-11,"['yogurt', 'tea']"
1377,2015-02-06,"['whole milk', 'mayonnaise', 'meat', 'bottled water']"
1377,2015-03-14,"['curd cheese', 'herbs', 'zwieback', 'other vegetables', 'fruit/vegetable juice']"
1378,2014-12-10,"['UHT-milk', 'soft cheese']"
1378,2015-10-12,"['hamburger meat', 'frankfurter']"
1379,2014-02-27,"['photo/film', 'fruit/vegetable juice']"
1379,2014-06-04,"['whole milk', 'margarine']"
1379,2014-06-11,"['candles', 'female sanitary products', 'meat', 'oil']"
1379,2014-07-02,"['root vegetables', 'whole milk']"
1379,2014-09-21,"['rolls/buns', 'bottled water']"
1379,2015-02-06,"['chicken', 'onions', 'white bread']"
1379,2015-04-17,"['cream cheese ', 'pastry']"
1379,2015-05-18,"['dishes', 'pork']"
1379,2015-07-01,"['chocolate', 'other vegetables', 'pip fruit']"
1379,2015-07-07,"['herbs', 'other vegetables']"
1379,2015-07-13,"['popcorn', 'domestic eggs', 'butter milk', 'canned beer']"
1380,2014-04-22,"['canned vegetables', 'rolls/buns', 'cat food']"
1380,2015-04-09,"['rolls/buns', 'long life bakery product']"
1380,2015-04-20,"['candy', 'cake bar']"
1380,2015-05-13,"['yogurt', 'pip fruit']"
1380,2015-11-21,"['soda', 'whole milk']"
1381,2014-01-01,"['soda', 'curd']"
1381,2014-02-05,"['coffee', 'rolls/buns', 'other vegetables']"
1381,2014-05-07,['pastry']
1381,2015-03-06,"['soda', 'salty snack', 'other vegetables', 'UHT-milk']"
1381,2015-03-23,"['bottled beer', 'domestic eggs', 'beverages', 'chocolate']"
1382,2014-05-08,"['rolls/buns', 'citrus fruit']"
1382,2015-03-26,"['curd', 'pip fruit']"
1382,2015-09-29,"['coffee', 'packaged fruit/vegetables']"
1383,2014-03-24,"['whipped/sour cream', 'onions']"
1383,2014-08-25,"['rolls/buns', 'other vegetables']"
1383,2015-02-23,"['tropical fruit', 'pip fruit']"
1384,2014-01-24,"['domestic eggs', 'canned beer']"
1384,2014-02-22,"['soda', 'misc. beverages']"
1384,2014-06-28,"['waffles', 'instant coffee']"
1384,2014-09-28,"['cling film/bags', 'bottled water']"
1384,2015-03-23,"['soda', 'bottled beer', 'other vegetables']"
1384,2015-08-09,"['specialty chocolate', 'pip fruit']"
1384,2015-12-19,"['domestic eggs', 'other vegetables']"
1385,2014-02-27,"['beef', 'herbs']"
1385,2014-03-28,"['coffee', 'berries']"
1385,2015-06-21,"['whipped/sour cream', 'curd']"
1385,2015-11-19,"['root vegetables', 'turkey', 'other vegetables', 'pip fruit', 'chocolate', 'fruit/vegetable juice', 'yogurt']"
1385,2015-11-26,"['whole milk', 'frozen vegetables']"
1386,2014-09-19,"['soda', 'berries']"
1386,2014-12-21,"['pork', 'sugar']"
1386,2015-07-31,"['soda', 'pork']"
1387,2014-03-31,"['candy', 'margarine', 'specialty bar']"
1387,2014-05-31,"['soda', 'rolls/buns', 'shopping bags']"
1388,2014-05-08,"['rolls/buns', 'ice cream']"
1388,2014-11-19,"['newspapers', 'hygiene articles']"
1388,2015-04-03,"['UHT-milk', 'root vegetables', 'cake bar']"
1389,2014-04-29,"['other vegetables', 'tea']"
1389,2014-11-13,"['root vegetables', 'pickled vegetables']"
1389,2015-02-18,"['root vegetables', 'rolls/buns', 'tropical fruit', 'canned beer']"
1390,2014-07-31,"['rolls/buns', 'cream cheese ', 'shopping bags']"
1390,2014-09-04,"['butter', 'frozen meals']"
1390,2015-03-02,"['whole milk', 'frozen vegetables', 'dental care', 'waffles', 'other vegetables', 'pastry', 'house keeping products']"
1391,2014-01-30,"['bottled beer', 'newspapers']"
1391,2014-12-19,"['white wine', 'processed cheese']"
1391,2015-03-14,"['rolls/buns', 'yogurt']"
1391,2015-03-19,"['pickled vegetables', 'sausage', 'rolls/buns']"
1391,2015-08-01,"['chocolate', 'yogurt']"
1391,2015-08-21,"['yogurt', 'ham']"
1392,2014-08-15,"['butter', 'napkins']"
1392,2014-09-12,"['other vegetables', 'curd']"
1392,2015-04-20,"['cream cheese ', 'specialty bar']"
1393,2014-06-25,"['chocolate', 'flour', 'dessert']"
1393,2014-07-21,['yogurt']
1393,2014-08-26,"['red/blush wine', 'pastry']"
1394,2015-02-14,"['whole milk', 'bottled water']"
1394,2015-05-24,"['bottled beer', 'ham']"
1395,2014-05-20,"['long life bakery product', 'shopping bags']"
1395,2014-11-24,"['butter', 'whole milk', 'sausage']"
1395,2015-01-15,"['beverages', 'curd', 'hard cheese', 'fruit/vegetable juice', 'meat']"
1395,2015-03-07,"['cream cheese ', 'other vegetables']"
1395,2015-06-11,"['soda', 'brown bread']"
1395,2015-06-26,"['root vegetables', 'tropical fruit', 'other vegetables', 'canned beer']"
1395,2015-08-25,"['pork', 'salty snack']"
1395,2015-10-12,"['newspapers', 'sausage']"
1396,2014-12-03,"['sausage', 'brown bread']"
1396,2015-07-22,"['tropical fruit', 'pork', 'coffee', 'chocolate', 'shopping bags', 'canned beer']"
1397,2015-12-21,"['UHT-milk', 'whipped/sour cream']"
1398,2014-08-23,"['specialty chocolate', 'domestic eggs', 'sugar']"
1398,2015-04-15,"['canned fruit', 'whole milk', 'sausage', 'cake bar']"
1399,2014-02-06,['other vegetables']
1399,2014-04-05,"['softener', 'other vegetables', 'condensed milk']"
1399,2014-09-23,"['rice', 'beverages']"
1399,2014-12-10,"['canned vegetables', 'frozen meals']"
1400,2014-10-11,"['rolls/buns', 'fruit/vegetable juice']"
1401,2015-01-27,"['soda', 'canned beer']"
1401,2015-05-29,"['soda', 'sausage']"
1402,2014-10-14,"['rolls/buns', 'sliced cheese', 'brown bread']"
1403,2014-01-11,"['cling film/bags', 'fruit/vegetable juice']"
1403,2015-03-25,"['semi-finished bread', 'sliced cheese', 'salty snack']"
1403,2015-05-15,"['whipped/sour cream', 'other vegetables', 'frankfurter']"
1403,2015-05-16,"['hamburger meat', 'curd']"
1404,2014-01-26,"['cleaner', 'whole milk']"
1404,2014-09-28,"['photo/film', 'rolls/buns']"
1404,2014-10-02,"['sweet spreads', 'long life bakery product']"
1404,2015-01-16,"['semi-finished bread', 'ice cream', 'canned beer']"
1404,2015-05-03,"['tropical fruit', 'bottled water', 'rolls/buns', 'oil', 'waffles', 'frozen meals', 'bottled beer', 'sausage']"
1405,2014-05-14,"['bottled beer', 'whole milk', 'other vegetables']"
1405,2015-02-28,"['whole milk', 'ham', 'artif. sweetener']"
1406,2015-03-23,"['sparkling wine', 'chicken', 'sausage', 'whipped/sour cream']"
1406,2015-12-28,"['tropical fruit', 'fruit/vegetable juice', 'misc. beverages', 'waffles', 'curd', 'bottled beer', 'mayonnaise', 'sausage']"
1407,2014-07-15,"['frozen vegetables', 'pasta']"
1407,2014-09-10,"['white bread', 'domestic eggs']"
1407,2014-11-03,"['butter', 'whole milk']"
1407,2015-04-29,"['root vegetables', 'bottled water', 'frankfurter', 'rolls/buns', 'male cosmetics', 'detergent', 'bottled beer', 'fruit/vegetable juice']"
1407,2015-06-26,"['beef', 'citrus fruit', 'pastry']"
1407,2015-07-29,"['white wine', 'bottled water', 'whole milk', 'ham', 'coffee']"
1408,2014-01-09,"['hamburger meat', 'ice cream']"
1408,2015-03-01,"['root vegetables', 'soda']"
1408,2015-07-23,"['root vegetables', 'whole milk', 'soda']"
1409,2015-02-17,['whole milk']
1409,2015-07-02,"['snack products', 'shopping bags']"
1409,2015-07-28,"['sausage', 'tropical fruit']"
1410,2014-01-06,"['rum', 'sausage', 'dishes']"
1410,2014-02-07,"['soups', 'mustard', 'other vegetables']"
1410,2014-02-11,['bottled water']
1410,2014-05-23,"['yogurt', 'condensed milk']"
1410,2014-06-24,"['whipped/sour cream', 'shopping bags']"
1410,2014-06-26,"['soda', 'specialty chocolate', 'pet care']"
1410,2014-07-06,"['bottled beer', 'kitchen towels']"
1410,2014-12-25,"['chocolate', 'waffles', 'rolls/buns', 'other vegetables']"
1410,2015-10-04,"['liquor', 'citrus fruit', 'white bread']"
1410,2015-11-08,"['UHT-milk', 'soda', 'salty snack']"
1411,2014-04-15,"['beverages', 'shopping bags']"
1411,2015-02-20,"['specialty chocolate', 'frankfurter']"
1412,2014-06-20,"['specialty fat', 'newspapers', 'rolls/buns', 'domestic eggs']"
1412,2014-08-21,"['shopping bags', 'make up remover']"
1412,2015-07-05,"['root vegetables', 'margarine']"
1412,2015-11-16,"['soda', 'butter', 'cream cheese ', 'frankfurter']"
1413,2014-07-14,"['ham', 'canned beer']"
1413,2014-12-03,"['citrus fruit', 'bottled water', 'pastry']"
1413,2014-12-14,"['soda', 'sugar']"
1414,2015-05-24,"['whole milk', 'other vegetables']"
1415,2014-01-05,"['sausage', 'fruit/vegetable juice']"
1415,2014-12-28,"['sausage', 'domestic eggs']"
1416,2014-03-04,"['long life bakery product', 'canned beer']"
1416,2014-08-15,"['cream cheese ', 'fruit/vegetable juice']"
1416,2014-08-23,"['sliced cheese', 'onions']"
1416,2015-03-04,"['sausage', 'yogurt', 'pastry']"
1416,2015-06-20,['other vegetables']
1416,2015-08-22,"['oil', 'other vegetables', 'zwieback']"
1417,2014-08-01,"['yogurt', 'frozen meals']"
1417,2014-08-27,"['UHT-milk', 'other vegetables']"
1417,2014-10-14,"['whipped/sour cream', 'cream cheese ']"
1417,2015-07-13,"['pot plants', 'pip fruit']"
1417,2015-09-18,"['UHT-milk', 'salty snack']"
1418,2014-06-21,"['soda', 'curd']"
1418,2014-06-30,"['citrus fruit', 'bottled water']"
1418,2014-12-02,"['butter', 'pastry', 'cake bar']"
1419,2014-03-12,"['butter', 'coffee', 'salty snack', 'chewing gum']"
1419,2014-05-17,"['flour', 'pastry']"
1419,2014-10-21,"['male cosmetics', 'cat food']"
1419,2014-12-08,"['napkins', 'yogurt', 'brown bread', 'misc. beverages']"
1419,2015-04-07,"['root vegetables', 'newspapers', 'hygiene articles']"
1420,2014-03-25,"['domestic eggs', 'cat food']"
1420,2015-01-14,"['newspapers', 'oil', 'other vegetables', 'syrup', 'salty snack']"
1420,2015-06-19,"['hygiene articles', 'canned beer']"
1420,2015-12-08,"['rolls/buns', 'curd']"
1421,2014-08-30,"['soda', 'pip fruit']"
1421,2014-12-26,"['beverages', 'shopping bags']"
1421,2015-02-23,"['newspapers', 'citrus fruit', 'frankfurter']"
1421,2015-08-07,"['bottled beer', 'hard cheese', 'fruit/vegetable juice', 'beverages']"
1422,2014-02-26,"['beef', 'rolls/buns']"
1422,2014-05-13,"['fruit/vegetable juice', 'candy']"
1422,2015-01-01,"['turkey', 'tropical fruit', 'salty snack']"
1422,2015-02-28,"['whole milk', 'rolls/buns', 'yogurt', 'canned beer']"
1422,2015-05-31,"['rolls/buns', 'processed cheese', 'condensed milk']"
1422,2015-08-21,"['other vegetables', 'curd']"
1422,2015-10-04,"['whole milk', 'brown bread', 'pip fruit']"
1423,2014-02-26,"['citrus fruit', 'shopping bags']"
1423,2014-10-13,"['mustard', 'pasta', 'syrup']"
1424,2014-01-30,"['long life bakery product', 'grapes']"
1424,2014-04-04,"['berries', 'other vegetables']"
1424,2015-10-09,"['citrus fruit', 'instant coffee']"
